Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Registration_State,Driver_Age,Driver_Gender,License_Type,Penalty_Points,Weather_Condition,Road_Condition,Officer_ID,Issuing_Agency,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Previous_Violations,Comments
VLT102479,Using Mobile Phone,751,West Bengal,2029-10-15,17:48,Bike,Blue,2007,Gujarat,64,Female,Commercial,10,Rainy,Potholes,OFF8060,Local Police,Suspended,4,N/A,No,Yellow,40,118,0.25,Positive,No,Yes,Not Paid,No,0,
VLT102480,Drunk Driving,4329,Karnataka,2029-10-16,16:16,Car,White,2010,Gujarat,49,Female,Heavy Vehicle,2,Rainy,Potholes,OFF3044,Traffic Police,Valid,1,Yes,Yes,Green,30,106,0.5,Negative,No,Yes,Not Paid,Yes,5,
VLT102481,Overloading,4503,Punjab,2029-10-17,08:24,Auto Rickshaw,Grey,2002,Karnataka,65,Female,Commercial,7,Foggy,Potholes,OFF8311,RTO,Suspended,3,N/A,Yes,Yellow,60,26,0.48,Not Conducted,No,No,Not Paid,Yes,1,First Violation
VLT102482,Over-speeding,2688,Gujarat,2029-10-18,20:23,Scooter,Black,1996,Uttar Pradesh,41,Other,Learner,1,Cloudy,Under Construction,OFF4942,RTO,Valid,2,N/A,Yes,Green,100,88,0.39,Not Conducted,Yes,Yes,Not Paid,Yes,3,Fine Paid On Spot
VLT102483,No Helmet,1306,Gujarat,2029-10-19,04:47,Auto Rickshaw,Grey,2000,Karnataka,57,Female,Four-Wheeler,6,Clear,Slippery,OFF8667,RTO,Expired,1,Yes,N/A,Yellow,80,34,0.29,Negative,No,No,Cash,Yes,3,Fine Paid On Spot
VLT102484,Wrong Parking,1490,Maharashtra,2029-10-20,06:22,Auto Rickshaw,Black,2010,Tamil Nadu,29,Female,Two-Wheeler,3,Foggy,Potholes,OFF6205,Local Police,Valid,3,N/A,N/A,Red,40,39,0.28,Negative,Yes,Yes,Online,Yes,2,Repeat Offender
VLT102485,Driving Without License,2125,Gujarat,2029-10-21,10:51,Car,Yellow,2016,Punjab,47,Other,Four-Wheeler,9,Foggy,Wet,OFF5230,Traffic Police,Expired,3,N/A,No,Red,40,76,0.36,Negative,Yes,Yes,Card,Yes,5,Repeat Offender
VLT102486,Signal Jumping,1495,Tamil Nadu,2029-10-22,16:10,Bus,Blue,2012,Tamil Nadu,26,Male,Two-Wheeler,6,Dust Storm,Dry,OFF4103,RTO,Suspended,1,No,N/A,Red,60,115,0.27,Negative,Yes,Yes,Online,Yes,2,Fine Paid On Spot
VLT102487,Over-speeding,1256,Uttar Pradesh,2029-10-23,13:57,Auto Rickshaw,Green,1995,Punjab,50,Male,Heavy Vehicle,6,Foggy,Potholes,OFF5229,Highway Patrol,Valid,3,No,No,Green,80,85,0.18,Not Conducted,No,No,Not Paid,Yes,0,
VLT102488,No Helmet,4099,Uttar Pradesh,2029-10-24,07:52,Bus,Green,2000,Karnataka,28,Male,Commercial,8,Foggy,Dry,OFF4791,Traffic Police,Valid,5,N/A,Yes,Yellow,80,115,0.01,Positive,No,Yes,Cash,No,3,First Violation
VLT102489,Drunk Driving,731,Uttar Pradesh,2029-10-25,20:47,Auto Rickshaw,Green,2004,Delhi,60,Female,Learner,5,Rainy,Slippery,OFF1974,RTO,Suspended,1,N/A,Yes,Yellow,30,59,0.06,Positive,Yes,No,Card,No,2,Repeat Offender
VLT102490,Drunk Driving,1060,Gujarat,2029-10-26,18:36,Scooter,Green,1998,West Bengal,67,Other,Two-Wheeler,1,Clear,Potholes,OFF4292,Traffic Police,Valid,4,Yes,No,Red,50,32,0.02,Not Conducted,No,Yes,Cash,Yes,4,Fine Paid On Spot
VLT102491,Signal Jumping,839,Karnataka,2029-10-27,10:45,Car,Grey,2004,Tamil Nadu,19,Male,Heavy Vehicle,2,Cloudy,Dry,OFF1810,Highway Patrol,Valid,5,No,N/A,Red,50,110,0.46,Positive,Yes,No,Cash,Yes,4,Repeat Offender
VLT102492,No Seatbelt,4312,Delhi,2029-10-28,08:13,Car,Black,2021,Maharashtra,63,Female,Learner,8,Rainy,Dry,OFF6849,RTO,Expired,1,No,Yes,Yellow,40,24,0.06,Negative,No,No,Online,No,4,Fine Paid On Spot
VLT102493,No Helmet,3493,Tamil Nadu,2029-10-29,13:29,Car,Blue,2013,Delhi,59,Female,Learner,1,Clear,Wet,OFF9437,RTO,Valid,5,Yes,No,Red,100,53,0.37,Negative,Yes,No,Cash,No,5,Repeat Offender
VLT102494,No Helmet,3112,Tamil Nadu,2029-10-30,04:03,Scooter,Blue,2013,Gujarat,37,Female,Four-Wheeler,1,Cloudy,Dry,OFF4997,RTO,Suspended,1,N/A,Yes,Red,30,40,0.29,Negative,Yes,No,Cash,Yes,5,Repeat Offender
VLT102495,No Seatbelt,1548,Uttar Pradesh,2029-10-31,16:02,Truck,Black,1997,Maharashtra,18,Female,Two-Wheeler,1,Cloudy,Slippery,OFF5212,Highway Patrol,Expired,5,N/A,Yes,Red,100,39,0.38,Positive,No,Yes,Cash,No,3,Fine Paid On Spot
VLT102496,No Seatbelt,2163,Tamil Nadu,2029-11-01,22:55,Car,White,1997,West Bengal,36,Male,Learner,10,Foggy,Wet,OFF3384,Highway Patrol,Suspended,1,Yes,No,Red,60,117,0.27,Negative,No,Yes,Not Paid,No,5,First Violation
VLT102497,No Seatbelt,1298,Uttar Pradesh,2029-11-02,11:03,Auto Rickshaw,Green,2010,Karnataka,62,Male,Two-Wheeler,9,Dust Storm,Dry,OFF8404,Highway Patrol,Valid,3,N/A,No,Green,40,84,0.4,Negative,No,No,Online,Yes,1,First Violation
VLT102498,No Seatbelt,405,Tamil Nadu,2029-11-03,10:18,Truck,Grey,2014,Delhi,20,Female,Heavy Vehicle,2,Clear,Slippery,OFF4244,Highway Patrol,Expired,1,Yes,N/A,Red,100,38,0.01,Negative,No,No,Card,Yes,4,Repeat Offender
VLT102499,Wrong Parking,4101,West Bengal,2029-11-04,13:58,Car,Red,2008,West Bengal,30,Male,Four-Wheeler,2,Rainy,Slippery,OFF9925,Local Police,Valid,4,No,Yes,Yellow,30,105,0.33,Negative,Yes,Yes,Cash,No,1,First Violation
VLT102500,Using Mobile Phone,2182,West Bengal,2029-11-05,16:50,Auto Rickshaw,Blue,2011,Punjab,71,Female,Commercial,9,Foggy,Wet,OFF7886,Highway Patrol,Expired,3,No,N/A,Red,30,64,0.41,Positive,Yes,No,Cash,Yes,2,Fine Paid On Spot
VLT102501,Signal Jumping,700,Karnataka,2029-11-06,21:19,Scooter,Silver,2000,West Bengal,30,Female,Heavy Vehicle,2,Foggy,Wet,OFF3887,Local Police,Valid,3,N/A,Yes,Red,40,110,0.12,Positive,Yes,No,Cash,No,4,Repeat Offender
VLT102502,Drunk Driving,1737,West Bengal,2029-11-07,09:42,Bus,White,1998,Maharashtra,35,Other,Four-Wheeler,8,Cloudy,Under Construction,OFF4449,Traffic Police,Valid,3,N/A,No,Green,30,41,0.42,Positive,Yes,Yes,Not Paid,No,0,Fine Paid On Spot
VLT102503,Overloading,2012,Uttar Pradesh,2029-11-08,21:56,Car,Green,2016,Karnataka,65,Male,Heavy Vehicle,3,Foggy,Slippery,OFF7188,Highway Patrol,Suspended,3,N/A,N/A,Red,80,69,0.33,Positive,No,No,Cash,No,5,
VLT102504,No Helmet,2868,Karnataka,2029-11-09,23:06,Scooter,Green,2008,West Bengal,22,Other,Four-Wheeler,3,Cloudy,Under Construction,OFF3556,Traffic Police,Expired,1,N/A,Yes,Green,80,50,0.22,Positive,No,Yes,Cash,No,4,Repeat Offender
VLT102505,Wrong Parking,291,Delhi,2029-11-10,03:26,Truck,Blue,2011,Punjab,69,Male,Learner,1,Dust Storm,Slippery,OFF7151,Highway Patrol,Expired,3,Yes,Yes,Red,30,70,0.02,Positive,No,Yes,Cash,No,5,
VLT102506,Signal Jumping,424,Punjab,2029-11-11,19:40,Truck,Silver,1999,Tamil Nadu,62,Female,Commercial,5,Foggy,Dry,OFF9426,RTO,Expired,4,N/A,N/A,Yellow,100,28,0.03,Positive,No,Yes,Cash,Yes,5,Repeat Offender
VLT102507,Over-speeding,712,Uttar Pradesh,2029-11-12,10:32,Scooter,Green,2014,Maharashtra,67,Male,Commercial,1,Cloudy,Slippery,OFF6192,Traffic Police,Suspended,1,Yes,N/A,Green,80,35,0.38,Positive,No,No,Cash,No,5,
VLT102508,Over-speeding,3342,Tamil Nadu,2029-11-13,23:13,Bike,Silver,2015,Maharashtra,38,Male,Heavy Vehicle,1,Cloudy,Wet,OFF8596,Local Police,Suspended,1,Yes,Yes,Green,40,27,0.29,Not Conducted,Yes,Yes,Online,Yes,5,Fine Paid On Spot
VLT102509,No Seatbelt,749,Karnataka,2029-11-14,05:27,Scooter,Silver,2014,West Bengal,20,Male,Learner,7,Foggy,Slippery,OFF6476,Local Police,Valid,5,N/A,N/A,Red,50,28,0.17,Negative,Yes,Yes,Online,No,3,
VLT102510,Drunk Driving,1938,Uttar Pradesh,2029-11-15,02:01,Bike,Blue,2002,Punjab,52,Other,Four-Wheeler,9,Dust Storm,Potholes,OFF3251,Traffic Police,Expired,3,N/A,N/A,Yellow,40,82,0.28,Not Conducted,Yes,Yes,Cash,Yes,0,
VLT102511,Signal Jumping,3476,Tamil Nadu,2029-11-16,11:38,Truck,Grey,2011,Gujarat,18,Female,Heavy Vehicle,7,Dust Storm,Dry,OFF9236,RTO,Suspended,5,Yes,N/A,Green,60,24,0.38,Positive,No,No,Cash,No,4,Fine Paid On Spot
VLT102512,Overloading,2360,Tamil Nadu,2029-11-17,19:46,Bike,Silver,2003,Gujarat,74,Other,Heavy Vehicle,10,Rainy,Potholes,OFF2048,Local Police,Suspended,2,No,Yes,Red,100,97,0.1,Negative,No,Yes,Not Paid,Yes,4,Repeat Offender
VLT102513,Over-speeding,457,Maharashtra,2029-11-18,23:46,Auto Rickshaw,Red,1998,Maharashtra,31,Other,Four-Wheeler,0,Foggy,Potholes,OFF6576,Traffic Police,Suspended,4,Yes,Yes,Green,100,87,0.17,Not Conducted,No,Yes,Cash,No,3,Fine Paid On Spot
VLT102514,No Seatbelt,1901,Tamil Nadu,2029-11-19,04:52,Bike,White,2001,Delhi,51,Female,Two-Wheeler,6,Rainy,Wet,OFF8964,RTO,Suspended,3,Yes,No,Red,40,66,0.1,Negative,Yes,Yes,Not Paid,No,1,Repeat Offender
VLT102515,Driving Without License,1504,West Bengal,2029-11-20,23:01,Car,Red,2020,Tamil Nadu,19,Female,Heavy Vehicle,6,Clear,Potholes,OFF6598,RTO,Suspended,3,Yes,N/A,Yellow,40,36,0.04,Negative,No,Yes,Cash,Yes,4,First Violation
VLT102516,Overloading,4919,Delhi,2029-11-21,14:24,Truck,Silver,1998,Karnataka,42,Female,Two-Wheeler,5,Rainy,Potholes,OFF6642,Local Police,Valid,4,No,No,Yellow,60,28,0.09,Not Conducted,Yes,No,Not Paid,No,3,First Violation
VLT102517,No Seatbelt,984,Uttar Pradesh,2029-11-22,19:10,Truck,Silver,2008,Karnataka,64,Male,Learner,10,Foggy,Under Construction,OFF2279,RTO,Valid,3,N/A,N/A,Green,100,120,0.25,Negative,No,No,Cash,Yes,3,
VLT102518,Over-speeding,2799,Tamil Nadu,2029-11-23,12:52,Bus,White,1999,West Bengal,55,Male,Four-Wheeler,4,Foggy,Wet,OFF9752,RTO,Suspended,4,Yes,N/A,Yellow,60,86,0.09,Positive,No,No,Cash,Yes,0,Repeat Offender
VLT102519,Driving Without License,3070,Tamil Nadu,2029-11-24,05:17,Car,White,2010,Karnataka,26,Female,Heavy Vehicle,3,Rainy,Dry,OFF6041,Traffic Police,Suspended,5,No,No,Yellow,60,48,0.42,Negative,Yes,No,Cash,Yes,4,Fine Paid On Spot
VLT102520,No Seatbelt,1611,Karnataka,2029-11-25,00:00,Bus,Green,2019,Delhi,74,Other,Learner,6,Clear,Dry,OFF8555,RTO,Suspended,5,No,N/A,Yellow,30,86,0.49,Positive,No,Yes,Not Paid,No,4,First Violation
VLT102521,No Seatbelt,3754,Gujarat,2029-11-26,20:01,Bike,Silver,2008,West Bengal,37,Female,Four-Wheeler,9,Dust Storm,Under Construction,OFF2148,RTO,Suspended,5,No,N/A,Green,60,64,0.42,Negative,No,No,Card,No,0,
VLT102522,Signal Jumping,2952,Delhi,2029-11-27,20:22,Bus,Black,2023,Gujarat,51,Female,Heavy Vehicle,3,Foggy,Slippery,OFF2262,Traffic Police,Valid,1,N/A,Yes,Green,50,31,0.14,Positive,Yes,No,Card,No,2,
VLT102523,No Seatbelt,2664,West Bengal,2029-11-28,04:29,Bus,White,2006,Gujarat,50,Male,Four-Wheeler,6,Clear,Potholes,OFF9986,RTO,Valid,3,N/A,Yes,Green,30,105,0.35,Not Conducted,Yes,Yes,Not Paid,Yes,2,First Violation
VLT102524,Over-speeding,1853,Tamil Nadu,2029-11-29,22:27,Auto Rickshaw,Yellow,2021,Maharashtra,58,Male,Four-Wheeler,2,Clear,Dry,OFF8379,Traffic Police,Expired,2,Yes,No,Green,80,115,0.34,Positive,No,Yes,Cash,Yes,1,Repeat Offender
VLT102525,Driving Without License,3606,Punjab,2029-11-30,02:56,Bus,Blue,2008,Delhi,31,Female,Heavy Vehicle,2,Rainy,Under Construction,OFF8024,Highway Patrol,Valid,4,No,No,Yellow,40,22,0.35,Positive,No,No,Online,Yes,3,Repeat Offender
VLT102526,No Seatbelt,2321,Maharashtra,2029-12-01,14:24,Auto Rickshaw,Red,2014,West Bengal,22,Other,Heavy Vehicle,10,Clear,Dry,OFF5293,Traffic Police,Suspended,4,No,Yes,Red,50,77,0.17,Not Conducted,Yes,No,Cash,Yes,3,Fine Paid On Spot
VLT102527,Overloading,219,Delhi,2029-12-02,01:27,Scooter,Black,2019,Uttar Pradesh,63,Female,Heavy Vehicle,10,Dust Storm,Potholes,OFF4839,Local Police,Expired,5,Yes,Yes,Red,60,87,0.14,Positive,Yes,Yes,Not Paid,No,3,Repeat Offender
VLT102528,Signal Jumping,3119,Gujarat,2029-12-03,11:59,Scooter,White,2002,Tamil Nadu,52,Male,Two-Wheeler,4,Dust Storm,Under Construction,OFF4913,Highway Patrol,Expired,1,Yes,Yes,Yellow,80,105,0.2,Positive,No,Yes,Not Paid,Yes,0,Repeat Offender
VLT102529,Wrong Parking,2599,Delhi,2029-12-04,12:08,Bike,Black,1997,Karnataka,71,Other,Four-Wheeler,4,Cloudy,Slippery,OFF3320,Traffic Police,Expired,4,No,Yes,Yellow,100,84,0.15,Not Conducted,No,Yes,Cash,Yes,1,
VLT102530,Drunk Driving,1076,Tamil Nadu,2029-12-05,20:23,Truck,Red,1997,West Bengal,59,Female,Two-Wheeler,0,Dust Storm,Slippery,OFF3838,RTO,Valid,4,No,Yes,Red,80,71,0.19,Negative,No,No,Card,Yes,5,
VLT102531,Using Mobile Phone,2997,Delhi,2029-12-06,16:11,Bus,Yellow,2003,Maharashtra,67,Female,Four-Wheeler,8,Cloudy,Potholes,OFF4609,Local Police,Expired,3,N/A,No,Yellow,80,74,0.08,Positive,Yes,Yes,Online,No,3,First Violation
VLT102532,Drunk Driving,1123,Uttar Pradesh,2029-12-07,16:08,Car,Black,1995,Gujarat,64,Male,Commercial,7,Cloudy,Slippery,OFF5587,Highway Patrol,Expired,3,N/A,N/A,Yellow,100,41,0.08,Not Conducted,No,No,Online,Yes,0,
VLT102533,Wrong Parking,4629,Karnataka,2029-12-08,03:24,Bus,Green,2018,Maharashtra,24,Other,Learner,10,Rainy,Under Construction,OFF2042,Highway Patrol,Suspended,5,Yes,Yes,Green,30,21,0.42,Negative,Yes,No,Online,No,2,Fine Paid On Spot
VLT102534,Signal Jumping,101,West Bengal,2029-12-09,20:12,Truck,Grey,2013,Maharashtra,19,Female,Four-Wheeler,0,Cloudy,Dry,OFF9622,Highway Patrol,Suspended,5,No,No,Yellow,40,45,0.25,Negative,Yes,No,Card,No,5,
VLT102535,No Helmet,1020,Gujarat,2029-12-10,01:48,Scooter,Blue,2022,Tamil Nadu,23,Female,Learner,9,Foggy,Under Construction,OFF1659,Highway Patrol,Suspended,1,No,N/A,Yellow,100,57,0.49,Positive,No,Yes,Card,Yes,1,Fine Paid On Spot
VLT102536,Drunk Driving,818,Delhi,2029-12-11,17:46,Car,Green,2019,Uttar Pradesh,71,Other,Four-Wheeler,9,Foggy,Under Construction,OFF9768,Highway Patrol,Suspended,3,No,Yes,Green,60,40,0.09,Negative,Yes,Yes,Cash,Yes,2,Repeat Offender
VLT102537,Driving Without License,988,West Bengal,2029-12-12,20:34,Truck,Silver,2008,Gujarat,30,Female,Learner,6,Clear,Under Construction,OFF5391,Traffic Police,Expired,2,No,No,Red,30,28,0.46,Not Conducted,No,No,Card,Yes,5,
VLT102538,Driving Without License,3379,West Bengal,2029-12-13,23:00,Bike,Green,2014,Maharashtra,25,Female,Four-Wheeler,0,Clear,Potholes,OFF1561,Local Police,Valid,2,Yes,No,Red,40,80,0.29,Not Conducted,Yes,No,Not Paid,Yes,0,First Violation
VLT102539,Using Mobile Phone,1665,Gujarat,2029-12-14,02:02,Bus,Grey,2012,West Bengal,26,Female,Heavy Vehicle,9,Cloudy,Under Construction,OFF1688,Traffic Police,Expired,4,Yes,No,Red,40,120,0.29,Not Conducted,No,No,Card,Yes,1,Fine Paid On Spot
VLT102540,Over-speeding,2271,Karnataka,2029-12-15,21:47,Bike,Green,2020,Karnataka,75,Male,Learner,1,Rainy,Dry,OFF5307,Traffic Police,Valid,1,No,No,Yellow,80,63,0.41,Negative,No,Yes,Card,No,5,Fine Paid On Spot
VLT102541,Wrong Parking,4737,Maharashtra,2029-12-16,08:49,Scooter,Green,2009,Tamil Nadu,40,Other,Commercial,6,Clear,Under Construction,OFF9142,Traffic Police,Valid,2,No,Yes,Yellow,100,116,0.17,Not Conducted,Yes,Yes,Not Paid,Yes,4,Repeat Offender
VLT102542,Wrong Parking,3710,West Bengal,2029-12-17,06:32,Bike,Green,2020,Karnataka,60,Male,Commercial,5,Cloudy,Slippery,OFF9415,Highway Patrol,Expired,3,Yes,No,Green,60,94,0.02,Positive,Yes,No,Card,No,2,Fine Paid On Spot
VLT102543,Overloading,1585,Maharashtra,2029-12-18,10:07,Car,Grey,2011,West Bengal,37,Female,Heavy Vehicle,4,Dust Storm,Dry,OFF8499,Highway Patrol,Valid,2,Yes,N/A,Yellow,40,117,0.36,Negative,Yes,No,Cash,Yes,2,Repeat Offender
VLT102544,Signal Jumping,4981,Tamil Nadu,2029-12-19,05:04,Auto Rickshaw,Yellow,2017,West Bengal,61,Other,Two-Wheeler,1,Cloudy,Slippery,OFF7092,Traffic Police,Suspended,4,No,N/A,Red,60,72,0.45,Negative,No,Yes,Not Paid,No,2,First Violation
VLT102545,Using Mobile Phone,3292,Gujarat,2029-12-20,17:49,Car,Red,2005,Punjab,69,Other,Commercial,3,Clear,Dry,OFF4130,Traffic Police,Expired,4,No,N/A,Yellow,30,73,0.41,Not Conducted,Yes,Yes,Online,Yes,2,First Violation
VLT102546,Drunk Driving,2358,Delhi,2029-12-21,03:44,Bike,Grey,1997,Tamil Nadu,58,Female,Two-Wheeler,7,Clear,Slippery,OFF9908,Local Police,Suspended,3,Yes,No,Green,60,73,0.1,Negative,Yes,Yes,Cash,Yes,3,Repeat Offender
VLT102547,Signal Jumping,1559,Gujarat,2029-12-22,13:28,Car,Black,2011,Tamil Nadu,65,Other,Commercial,4,Cloudy,Wet,OFF7310,Local Police,Valid,4,No,N/A,Green,60,77,0.16,Negative,No,No,Card,No,5,Fine Paid On Spot
VLT102548,No Seatbelt,2113,Uttar Pradesh,2029-12-23,10:34,Scooter,Grey,2021,Tamil Nadu,29,Other,Learner,6,Dust Storm,Slippery,OFF1037,Highway Patrol,Suspended,2,Yes,N/A,Green,100,53,0.4,Not Conducted,Yes,No,Cash,Yes,3,
VLT102549,Drunk Driving,3170,Uttar Pradesh,2029-12-24,09:04,Bus,Yellow,1997,Karnataka,51,Other,Commercial,8,Clear,Wet,OFF7796,RTO,Expired,5,No,N/A,Green,30,56,0.32,Positive,No,Yes,Card,Yes,2,Repeat Offender
VLT102550,Driving Without License,4096,Maharashtra,2029-12-25,00:06,Auto Rickshaw,Grey,2022,Tamil Nadu,28,Male,Two-Wheeler,10,Foggy,Under Construction,OFF9178,Local Police,Suspended,4,N/A,Yes,Green,80,94,0.05,Not Conducted,No,Yes,Card,No,5,First Violation
VLT102551,Using Mobile Phone,4835,Gujarat,2029-12-26,09:53,Bike,Blue,2020,Delhi,69,Female,Heavy Vehicle,4,Rainy,Under Construction,OFF8604,Traffic Police,Valid,4,Yes,No,Green,50,37,0.48,Negative,No,No,Card,No,1,Repeat Offender
VLT102552,Overloading,2923,Maharashtra,2029-12-27,13:37,Bus,White,1999,West Bengal,64,Male,Two-Wheeler,4,Rainy,Slippery,OFF8347,RTO,Suspended,5,N/A,N/A,Green,30,36,0.48,Not Conducted,Yes,Yes,Not Paid,Yes,5,Fine Paid On Spot
VLT102553,No Seatbelt,1659,Uttar Pradesh,2029-12-28,18:27,Truck,Green,2002,Gujarat,36,Other,Heavy Vehicle,9,Rainy,Potholes,OFF2193,Local Police,Suspended,5,No,Yes,Green,80,49,0.14,Not Conducted,Yes,Yes,Cash,No,3,Fine Paid On Spot
VLT102554,Driving Without License,2675,Maharashtra,2029-12-29,20:37,Car,White,2023,Gujarat,41,Other,Four-Wheeler,0,Dust Storm,Under Construction,OFF7524,Highway Patrol,Suspended,4,N/A,No,Green,80,26,0.43,Negative,Yes,No,Cash,Yes,4,First Violation
VLT102555,Using Mobile Phone,3740,Tamil Nadu,2029-12-30,09:12,Truck,Blue,2007,Tamil Nadu,24,Other,Heavy Vehicle,5,Clear,Dry,OFF3526,RTO,Suspended,3,Yes,Yes,Green,100,38,0.44,Negative,Yes,Yes,Card,No,5,Repeat Offender
VLT102556,Drunk Driving,2327,Maharashtra,2029-12-31,17:37,Scooter,Black,2004,Gujarat,58,Female,Two-Wheeler,9,Rainy,Wet,OFF5330,Local Police,Suspended,1,No,No,Red,60,91,0.2,Positive,Yes,No,Cash,Yes,0,
VLT102557,No Seatbelt,1436,Tamil Nadu,2030-01-01,02:46,Scooter,Grey,2019,Gujarat,40,Male,Learner,10,Cloudy,Wet,OFF9342,Traffic Police,Valid,4,N/A,No,Green,80,116,0.09,Negative,Yes,Yes,Online,No,5,Repeat Offender
VLT102558,Driving Without License,3861,West Bengal,2030-01-02,01:26,Truck,Grey,2005,Karnataka,46,Other,Four-Wheeler,0,Rainy,Potholes,OFF1023,RTO,Expired,5,Yes,Yes,Green,40,43,0.27,Negative,Yes,No,Card,Yes,2,Fine Paid On Spot
VLT102559,No Helmet,3447,Gujarat,2030-01-03,23:52,Bus,White,1996,Karnataka,70,Other,Learner,0,Rainy,Wet,OFF7701,Highway Patrol,Expired,3,N/A,No,Yellow,40,90,0.38,Not Conducted,No,No,Card,No,1,Repeat Offender
VLT102560,No Helmet,1263,Uttar Pradesh,2030-01-04,21:00,Truck,White,2012,Delhi,47,Female,Four-Wheeler,4,Cloudy,Dry,OFF5985,RTO,Valid,4,No,No,Yellow,40,42,0.49,Negative,Yes,Yes,Cash,Yes,3,First Violation
VLT102561,Driving Without License,3273,West Bengal,2030-01-05,08:51,Scooter,Black,2008,Karnataka,38,Male,Learner,4,Rainy,Under Construction,OFF6067,Highway Patrol,Valid,4,Yes,No,Red,80,23,0.18,Negative,No,No,Not Paid,No,2,First Violation
VLT102562,No Seatbelt,2452,Delhi,2030-01-06,21:28,Bus,Grey,2000,Karnataka,35,Female,Two-Wheeler,5,Dust Storm,Dry,OFF2335,Highway Patrol,Valid,1,Yes,Yes,Red,30,101,0.17,Not Conducted,No,Yes,Not Paid,No,2,
VLT102563,Wrong Parking,1138,Punjab,2030-01-07,21:27,Bus,Grey,1998,Maharashtra,34,Female,Four-Wheeler,5,Dust Storm,Wet,OFF3497,Highway Patrol,Valid,4,N/A,N/A,Yellow,60,92,0.49,Negative,No,Yes,Card,No,0,Repeat Offender
VLT102564,Wrong Parking,561,Gujarat,2030-01-08,06:59,Car,Black,2011,Karnataka,27,Other,Two-Wheeler,10,Foggy,Potholes,OFF2368,Traffic Police,Valid,2,No,No,Green,30,40,0.4,Negative,Yes,No,Cash,Yes,1,
VLT102565,Driving Without License,4001,Punjab,2030-01-09,22:32,Scooter,Silver,2013,Uttar Pradesh,56,Female,Heavy Vehicle,9,Cloudy,Slippery,OFF6356,Local Police,Expired,4,Yes,Yes,Yellow,60,120,0.25,Not Conducted,Yes,Yes,Card,No,2,First Violation
VLT102566,Driving Without License,4426,Gujarat,2030-01-10,08:32,Truck,Green,2021,Maharashtra,71,Other,Commercial,6,Clear,Wet,OFF3209,RTO,Suspended,3,No,Yes,Red,100,101,0.05,Positive,No,Yes,Card,Yes,0,First Violation
VLT102567,Driving Without License,2735,West Bengal,2030-01-11,10:22,Car,White,2004,Tamil Nadu,65,Other,Commercial,5,Cloudy,Dry,OFF6177,Traffic Police,Valid,4,N/A,No,Yellow,80,60,0.16,Negative,Yes,No,Cash,No,3,Fine Paid On Spot
VLT102568,Over-speeding,1750,West Bengal,2030-01-12,05:03,Auto Rickshaw,Green,2009,Maharashtra,29,Other,Four-Wheeler,5,Clear,Dry,OFF1762,Local Police,Expired,2,No,N/A,Green,80,29,0.16,Negative,No,No,Cash,Yes,5,
VLT102569,Wrong Parking,3847,Gujarat,2030-01-13,22:51,Bike,Grey,2008,Tamil Nadu,64,Male,Commercial,3,Clear,Potholes,OFF2501,RTO,Expired,2,N/A,No,Green,100,106,0.43,Negative,Yes,No,Not Paid,Yes,0,
VLT102570,Signal Jumping,4927,Maharashtra,2030-01-14,20:18,Bike,Blue,2023,Maharashtra,75,Female,Two-Wheeler,2,Dust Storm,Potholes,OFF2269,Local Police,Suspended,5,No,No,Red,30,37,0.22,Positive,Yes,Yes,Card,No,0,
VLT102571,Drunk Driving,4426,West Bengal,2030-01-15,20:55,Auto Rickshaw,Grey,2005,West Bengal,32,Other,Two-Wheeler,4,Rainy,Potholes,OFF4955,Traffic Police,Valid,3,Yes,No,Green,40,118,0.08,Negative,Yes,Yes,Cash,Yes,4,
VLT102572,Wrong Parking,3008,West Bengal,2030-01-16,12:16,Scooter,Blue,2000,Gujarat,47,Other,Commercial,1,Clear,Potholes,OFF6186,Traffic Police,Suspended,2,Yes,N/A,Yellow,60,58,0.49,Negative,No,No,Cash,No,2,
VLT102573,Drunk Driving,1951,Uttar Pradesh,2030-01-17,20:01,Bus,Red,2004,Uttar Pradesh,55,Other,Four-Wheeler,6,Rainy,Wet,OFF1805,Highway Patrol,Valid,5,N/A,No,Red,80,106,0.12,Not Conducted,No,Yes,Cash,Yes,0,Fine Paid On Spot
VLT102574,Drunk Driving,1791,Uttar Pradesh,2030-01-18,01:31,Scooter,Silver,2003,Delhi,47,Male,Commercial,10,Cloudy,Slippery,OFF8705,Traffic Police,Valid,2,N/A,No,Yellow,100,77,0.09,Negative,No,No,Not Paid,No,4,Fine Paid On Spot
VLT102575,No Seatbelt,3496,Punjab,2030-01-19,04:56,Auto Rickshaw,Green,2023,Delhi,29,Other,Learner,2,Dust Storm,Under Construction,OFF4280,Highway Patrol,Expired,4,Yes,No,Yellow,40,99,0.2,Positive,No,No,Cash,No,4,
VLT102576,Over-speeding,2568,Tamil Nadu,2030-01-20,01:44,Bike,Red,1996,Uttar Pradesh,23,Female,Heavy Vehicle,8,Foggy,Slippery,OFF3277,Traffic Police,Suspended,2,Yes,Yes,Red,50,26,0.34,Positive,No,Yes,Card,Yes,5,
